features,condition,n,k_pos,win_rate,wilson_lower,p_value,complexity,outcome,outcome_label,source
asp7_Ju_Ve|asp9_Ke_sign,1||7,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
asp4_Ma_sign|asp9_Ra_lord,3||Sa,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
asp7_Su_sign|asp7_Ke_lord,2||Ju,95,8,0.0842,0.0433,0.00280036,2,is_strong_bear,STRONG_BEAR,method1_asp
asp7_Su_lord|asp7_Sa_lord,Sa||Mo,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
asp7_Su_sign|asp7_Ra_lord,2||Me,95,8,0.0842,0.0433,0.00280036,2,is_strong_bear,STRONG_BEAR,method1_asp
asp7_Ju_Ve|asp7_Ke_lord,1||Su,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
asp7_Ve_Ju|asp7_Ke_lord,1||Su,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
asp7_Ve_Ju|asp9_Ke_sign,1||7,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
asp7_Ju_Ve|asp5_Ke_sign,1||3,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
deg_sq_Ra_Ju|ex_opp_Sa_Su,0||1,95,8,0.0842,0.0433,0.00280036,2,is_strong_bear,STRONG_BEAR,method1_asp
asp7_Ve_Ju|asp5_Ke_sign,1||3,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
asp8_Ma_lord|asp9_Ju_sign,Ju||3,95,8,0.0842,0.0433,0.00280036,2,is_strong_bear,STRONG_BEAR,method1_asp
asp7_Su_lord|asp10_Sa_sign,Sa||7,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
deg_trine_Ju_Sa|asp7_Su_sign,0||9,644,38,0.059,0.0433,0.04714197,2,is_high_vol,HIGH_VOL,method1_asp
asp7_Ve_Ju|asp9_Ra_sign,1||1,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
asp_Su_dom_Sa|asp7_Sa_lord,1||Mo,127,10,0.0787,0.0433,0.00019865,2,is_strong_bear,STRONG_BEAR,method1_asp
