feature,feature_type,target,n,k_levels,H_or_chi2,p_value,effect_size,abs_effect_size,mutual_info,spearman_rho,spearman_p,pearson_r,pearson_p,level,level_mean,level_median,level_hit_rate,level_count
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Ashadha|BHADRA,0.5652173913043478,,0.5652173913043478,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Punarvasu|RIKTA,0.30434782608695654,,0.30434782608695654,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Punarvasu|PURNA,0.3,,0.3,20.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Punarvasu|NANDA,0.25925925925925924,,0.25925925925925924,27.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Punarvasu|JAYA,0.21052631578947367,,0.21052631578947367,19.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Punarvasu|BHADRA,0.2,,0.2,20.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Mula|RIKTA,0.24,,0.24,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Mula|PURNA,0.22727272727272727,,0.22727272727272727,22.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Mula|NANDA,0.3333333333333333,,0.3333333333333333,27.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Mula|BHADRA,0.38095238095238093,,0.38095238095238093,21.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Krittika|NANDA,0.2413793103448276,,0.2413793103448276,29.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Mrigashira|RIKTA,0.16666666666666666,,0.16666666666666666,24.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Mrigashira|PURNA,0.30434782608695654,,0.30434782608695654,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Mrigashira|NANDA,0.25,,0.25,28.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Mrigashira|JAYA,0.23333333333333334,,0.23333333333333334,30.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Mrigashira|BHADRA,0.4,,0.4,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Magha|RIKTA,0.2857142857142857,,0.2857142857142857,28.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Magha|PURNA,0.16,,0.16,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Magha|NANDA,0.1875,,0.1875,32.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Magha|JAYA,0.125,,0.125,24.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Magha|BHADRA,0.2692307692307692,,0.2692307692307692,26.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Krittika|RIKTA,0.25,,0.25,28.0
